,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,28.263074827194213,1.419099484943298,0.559890604019165,0.19035093997325322,1326,{'model__n_estimators': 1326},0.8189201053555751,0.7956854383544463,0.8236548350683557,0.7758159443552702,0.85342901205426,0.8135010670375815,0.026322123287173323,3
1,37.28074584007263,1.2126460984314755,0.6283429622650146,0.0340982552320805,1659,{'model__n_estimators': 1659},0.8190768844851374,0.7963752665245203,0.8234980559387933,0.7747143801340761,0.854939728700469,0.8137208631565992,0.027002410189480228,2
2,24.24568667411804,2.3740926961230198,0.5362540245056152,0.09812701117111317,1060,{'model__n_estimators': 1060},0.8173523140599522,0.7945566286215979,0.8261005894895272,0.7763509898341359,0.8509740975041702,0.8130669239018766,0.02575222578264588,5
3,31.885535621643065,0.2950732917416235,0.21574015617370607,0.08373434613452523,1494,{'model__n_estimators': 1494},0.8195158660479117,0.7961244199172206,0.8232472093314938,0.7757215245648821,0.8546564693293047,0.8138530978381626,0.02665916090468974,1
4,26.122395944595336,2.151742237116821,0.12681679725646972,0.018452917458185343,1330,{'model__n_estimators': 1330},0.8188260378778378,0.7957481500062713,0.8233726326351437,0.7757844710918074,0.8533345922638718,0.8134131767749864,0.026268543557327766,4
