mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__l1_ratio,param_model__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score,search_type
0.15001554489135743,0.011030449724389275,0.021662425994873048,0.0015690246183892836,0.41000000000000003,0.8,elasticnet,"OrderedDict({'model__C': 0.41000000000000003, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9483642587622048,0.9418835336678726,0.9581787061889758,0.9471986787984545,0.9460769039012837,0.9483404162637583,0.005383510056258353,38,0.9510574982435039,0.9513888483418872,0.9494939247616323,0.9506553107040973,0.9521048010720393,0.9509400766246321,0.0008653570095088462,38,BayesSearchCV
0.22445454597473144,0.017411958452650412,0.022740888595581054,0.004302570017889465,0.8350000000000001,0.8,elasticnet,"OrderedDict({'model__C': 0.8350000000000001, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9573501380946824,0.9506904734119112,0.9643210020616951,0.9577776392870497,0.95702199925215,0.9574322504214976,0.0043174251199511494,12,0.9596811156718379,0.9609172315674952,0.959125946123739,0.9592150863735747,0.9610541880786713,0.9599987135630637,0.0008287779887671688,12,BayesSearchCV
0.17087259292602539,0.005307352631866528,0.01999979019165039,0.0006340764482799006,0.445,0.8,elasticnet,"OrderedDict({'model__C': 0.445, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9496790757381257,0.9429571711985062,0.9590967440774887,0.9486943786613486,0.9475959740745357,0.949604668750001,0.005275561324910424,34,0.9523405675671994,0.9526797026899204,0.9507482868080815,0.9517375644184162,0.9533329766354799,0.9521678196238195,0.0008774565452326203,34,BayesSearchCV
0.13273448944091798,0.006121718887402722,0.02286057472229004,0.0028166900634144115,0.81,0.2,elasticnet,"OrderedDict({'model__C': 0.81, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.9494534562570507,0.9403197572645584,0.9561209009219279,0.9486710083509909,0.9445422535211268,0.947821475263131,0.005278155034879555,39,0.9506319980070337,0.9511917899133332,0.9482439417913731,0.9509812028338023,0.9517949603457375,0.950568778578256,0.0012223437649794635,39,BayesSearchCV
0.15287213325500487,0.007448228969087644,0.021271944046020508,0.0015945498523971763,0.8,0.5,elasticnet,"OrderedDict({'model__C': 0.8, 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet'})",0.9521531100478469,0.9437196094448983,0.9595363130664799,0.9516701981802318,0.9484996260750342,0.9511157713628983,0.005173710670482321,32,0.9539644749876901,0.9547218118865646,0.9521194242195999,0.9539443891832997,0.9551146824132554,0.9539729565380819,0.0010296399752442729,31,BayesSearchCV
0.22744498252868653,0.01860445715363094,0.020938014984130858,0.002250950392910811,0.735,0.8,elasticnet,"OrderedDict({'model__C': 0.735, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.955949741315595,0.9491189170264908,0.9636908235111059,0.9559391748722423,0.9553315468029415,0.9560060407056751,0.004624952800296571,19,0.958396100092058,0.9595115481104773,0.9575854844328708,0.9578906023897134,0.9597389458119212,0.9586245361674081,0.0008601359637335058,19,BayesSearchCV
0.21309123039245606,0.010256252395159936,0.02091560363769531,0.0017428655309384325,0.615,0.8,elasticnet,"OrderedDict({'model__C': 0.615, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9537713463259034,0.9471583615357686,0.9625238261951998,0.9536878349744485,0.9526751215256138,0.9539632981113868,0.004926701273993253,25,0.9564138382700119,0.957391102106433,0.9554480086880871,0.9558121888520571,0.9577490581960656,0.956562839222531,0.0008856251172020514,25,BayesSearchCV
0.1864015579223633,0.015097272043778323,0.0221127986907959,0.0017070775285112718,0.545,0.8,elasticnet,"OrderedDict({'model__C': 0.545, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9523631695647099,0.9456023651145603,0.9615007585482553,0.9518493705596411,0.9510314096971207,0.9524694146968576,0.00512220934494831,30,0.9549869892780751,0.9557630588917628,0.9537897985041075,0.9543417830190745,0.9561726158193876,0.9550108491024816,0.0008780324311296612,30,BayesSearchCV
0.2873377323150635,0.022247455511587036,0.020919609069824218,0.002730837993132616,0.9550000000000001,0.8,elasticnet,"OrderedDict({'model__C': 0.9550000000000001, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9586649550706033,0.9520364103162563,0.9651456801649356,0.9593200797706594,0.958338526735635,0.958701130411618,0.004158523869420397,4,0.9609422896145828,0.9624246069049274,0.9607359864696277,0.9604043494439162,0.9624195301802865,0.9613853525226681,0.0008637037860800643,4,BayesSearchCV
0.036636972427368165,0.00587171080212583,0.021951961517333984,0.0015084491995639212,0.005,0.8,elasticnet,"OrderedDict({'model__C': 0.005, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.5,0.5,0.5,0.5,0.5,0.5,0.0,59,0.5,0.5,0.5,0.5,0.5,0.5,0.0,59,BayesSearchCV
0.30814027786254883,0.009339592570789089,0.027140140533447266,0.003318670506474029,0.67,0.8,elasticnet,"OrderedDict({'model__C': 0.67, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9548449838565372,0.9479908196211149,0.9629984051036683,0.9547550791474511,0.9539371182849309,0.9549052812027405,0.004780626931738966,24,0.957393778208549,0.9585189575073908,0.9564960675895814,0.9568039710199209,0.9587452180194027,0.957591598468969,0.0009000567332011889,24,BayesSearchCV
