mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__l1_ratio,param_model__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score,search_type
0.06768536567687988,0.007758685655852216,0.021702003479003907,0.0013305753930552837,0.1,0.5,elasticnet,"OrderedDict({'model__C': 0.1, 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet'})",0.7222842261904763,0.7948288690476191,0.7827151195631707,0.7928826962907175,0.7744304274147994,0.7734282677013566,0.02660610250818925,29,0.8113187625382748,0.8055467567662691,0.8080584795321637,0.803204678362573,0.8093567251461988,0.807497080469096,0.0028498133083016005,47,BayesSearchCV
0.07693872451782227,0.004157882876278073,0.018227529525756837,0.0006743788321960443,1.0,0.2,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.7280505952380952,0.8190104166666667,0.7798907926944079,0.7881754848427792,0.7644511391451704,0.7759156857174239,0.029818660936942985,22,0.8443552833796736,0.8330459062166379,0.8389005847953217,0.8396374269005847,0.8463274853801168,0.8404533373344669,0.004640637547821165,23,BayesSearchCV
0.042168712615966795,0.006725446682579566,0.018363142013549806,0.0003739366480283373,0.1,0.5,elasticnet,"OrderedDict({'model__C': 0.1, 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet'})",0.7222842261904763,0.7948288690476191,0.7827151195631707,0.7928826962907175,0.7744304274147994,0.7734282677013566,0.02660610250818925,29,0.8113187625382748,0.8055467567662691,0.8080584795321637,0.803204678362573,0.8093567251461988,0.807497080469096,0.0028498133083016005,47,BayesSearchCV
0.07144122123718262,0.000901647187510238,0.018808555603027344,0.0003991486876112023,1.0,0.2,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.7278645833333334,0.8190104166666667,0.7798907926944079,0.7881754848427792,0.7644511391451704,0.7758784833364715,0.029878411383499413,23,0.8443552833796736,0.8330576379356867,0.838888888888889,0.8396374269005847,0.8463391812865497,0.8404556836782767,0.004640644196950138,21,BayesSearchCV
0.07314920425415039,0.0054983149285444035,0.018030834197998048,0.0006018676577868244,10.0,0.8,elasticnet,"OrderedDict({'model__C': 10, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.71484375,0.816220238095238,0.7729241197514592,0.7770664658256449,0.7563547354547167,0.7674818618254118,0.03283746605451781,45,0.84643179765131,0.8334799798214434,0.8406081871345028,0.8414502923976608,0.8476842105263158,0.8419308935062466,0.005035022671962602,4,BayesSearchCV
0.03772568702697754,0.002786482681734499,0.018814802169799805,0.0005141854937059447,0.1,0.2,elasticnet,"OrderedDict({'model__C': 0.1, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.738095238095238,0.8022693452380953,0.7780079081152326,0.79420071549614,0.7781961965731501,0.7781538807035713,0.022107801712641716,1,0.8247633125681907,0.8167505484578655,0.8232514619883042,0.8180584795321637,0.8248304093567251,0.8215308423806498,0.0034410769046025985,43,BayesSearchCV
0.07924675941467285,0.008226799594242403,0.018075037002563476,0.00048479706742575083,10.0,0.2,elasticnet,"OrderedDict({'model__C': 10, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.7163318452380953,0.8154761904761905,0.7725475428356243,0.7763133119939748,0.756166446996799,0.7673670675081368,0.03209800037312586,54,0.8463731390560659,0.8332922723166626,0.8406198830409357,0.8414269005847954,0.8476140350877194,0.8418652460172359,0.005071659080775144,15,BayesSearchCV
0.09102625846862793,0.002837306133688354,0.02159595489501953,0.0010954798072032143,1.0,0.8,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.7222842261904762,0.8169642857142857,0.7844097156844285,0.7913763886273771,0.7670871775560159,0.7764243587545165,0.03146156927842579,7,0.8440267952463074,0.8318727343117587,0.8383040935672516,0.8394853801169591,0.8452514619883041,0.8397880930461161,0.004748932301153366,35,BayesSearchCV
0.08895020484924317,0.0029056409031922525,0.01808338165283203,0.0009923065057792075,1.0,0.2,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.7278645833333334,0.8190104166666667,0.7798907926944079,0.7881754848427792,0.7644511391451704,0.7758784833364715,0.029878411383499413,23,0.8443670150987224,0.8330459062166379,0.8389005847953217,0.839625730994152,0.8463391812865496,0.8404556836782767,0.004645987809105462,21,BayesSearchCV
0.08006558418273926,0.003846835188711051,0.018243408203125,0.000745856598742884,1.0,0.8,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.7222842261904762,0.8169642857142857,0.7844097156844285,0.7913763886273771,0.7670871775560159,0.7764243587545165,0.03146156927842579,7,0.8440267952463074,0.8318727343117587,0.8382923976608186,0.8394736842105264,0.8452631578947369,0.8397857538648296,0.004752510190935525,39,BayesSearchCV
