mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,search_type
10.066762161254882,0.4719951569119271,0.1610240936279297,0.02425931710880102,1000,5,4,,False,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",0.9919943984128836,0.9802777453611856,0.9865561909207609,0.9813037517138229,0.9888445718559142,0.9857953316529133,0.0044479939337084586,9,0.9985614734715565,0.998718390368368,0.998648568431337,0.9991086607049484,0.9985911245467303,0.998725643504588,0.00019886804692674205,RandomizedSearchCV
2.093077611923218,0.05518743988110308,0.04284634590148926,0.0025704683496975264,300,2,2,10,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.9894270043178901,0.9756486560080911,0.9814603026413038,0.976228499314471,0.9842562009223483,0.9814041326408208,0.0051461949068586695,38,0.9928876504212673,0.9933513459333952,0.9929976138900404,0.9942280612579921,0.9930154506917912,0.9932960244388973,0.0004911808061012638,RandomizedSearchCV
0.4097658634185791,0.012961474000948839,0.011715269088745118,0.0007363394309617475,50,2,2,,True,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",0.991480919593885,0.9801999455401252,0.985070214338507,0.9794302318334785,0.9891561759940172,0.9850674974600026,0.004760695504650636,18,0.9989336949477138,0.9990502270307722,0.9988300568112152,0.9993377580080695,0.9988362732532545,0.998997602010205,0.00018796700233436798,RandomizedSearchCV
0.2602554798126221,0.012164192046753732,0.010103416442871094,0.00048498015700414133,50,10,2,5,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 5, 'bootstrap': True}",0.982409460458241,0.9621037071614736,0.9727000427899015,0.9655638476878973,0.9768244422285928,0.9719203000652212,0.007368189436881207,50,0.9779002621606946,0.9794572670282811,0.9797173354975701,0.9790504865277653,0.9788097154767144,0.978987013338205,0.0006278535639450109,RandomizedSearchCV
2.199364709854126,0.05423554366747987,0.03583283424377441,0.0024890713371295923,200,10,1,,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.9931224958182596,0.9825028202435134,0.9880188275566965,0.9826202791973078,0.9904804935809547,0.9873489832793464,0.004229289151319126,2,0.9999549928280463,0.9999474510857189,0.9999681300566166,0.9999710588332575,0.9999637627408015,0.9999610791088882,8.70951746757901e-06,RandomizedSearchCV
14.153871631622314,0.6798839419524042,0.21103358268737793,0.008415687171322085,1500,2,1,10,False,"{'n_estimators': 1500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.9898860232621465,0.9777181312482982,0.983739837398374,0.9774710208151565,0.9859933939922723,0.9829616813432495,0.004803862822254357,28,0.9957990062416431,0.9959554365744336,0.9959566529844863,0.996769533463528,0.9961038866284514,0.9961169031785084,0.0003402662989142761,RandomizedSearchCV
0.5333411693572998,0.0531679691455321,0.013199996948242188,0.0024820239540276922,50,2,4,,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",0.9918465787528689,0.980538374761738,0.9864939510639125,0.9800339648510531,0.9893665087872366,0.9856558756433618,0.004702992025489976,12,0.998539578090606,0.9986809249387415,0.9986816547847732,0.9990643977440481,0.9985269189331167,0.9986986948982572,0.0001945095622458391,RandomizedSearchCV
8.405768966674804,0.5636723438874828,0.1610407829284668,0.006718377092464814,1000,5,4,20,True,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.9902127825106003,0.9771112926440269,0.9840354767184034,0.9789199800573353,0.9866711329926462,0.9833901329846023,0.004840166926000232,23,0.9955764032019805,0.9961614964373782,0.9957822197829146,0.9965195206953663,0.9955822160178414,0.9959243712270963,0.00036572946879887485,RandomizedSearchCV
2.6294830322265623,0.07245703839490536,0.051000356674194336,0.002898624715549418,300,10,2,,True,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",0.9910141206675225,0.9791340879915976,0.9857626327459447,0.9799716440234326,0.988392745855665,0.9848550462568326,0.00464435593228918,19,0.997899259838811,0.9980878033969953,0.9980281993044081,0.998470495818123,0.9979427451304662,0.9980857006977606,0.00020326072141098206,RandomizedSearchCV
8.16811375617981,0.2202201233237943,0.15066285133361818,0.005020030886525657,1000,2,4,20,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.9902127825106003,0.9771112926440269,0.9840354767184034,0.9789199800573353,0.9866711329926462,0.9833901329846023,0.004840166926000232,23,0.9955764032019805,0.9961614964373782,0.9957822197829146,0.9965195206953663,0.9955822160178414,0.9959243712270963,0.00036572946879887485,RandomizedSearchCV
