mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,search_type
9.930488538742065,0.28620616910791125,0.17834672927856446,0.05666399334055095,1000,5,4,,False,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",0.9865616992947989,0.9858959770248408,0.9862714134212706,0.9815615699404763,0.9851267981150794,0.9850834915592932,0.001825496997426328,5,RandomizedSearchCV
2.324628496170044,0.12624214090960997,0.04092597961425781,0.0016860434161963009,300,2,2,10,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.9825828475883049,0.9812901078315258,0.9830124706811267,0.9793836805555557,0.9828869047619049,0.9818312022836835,0.001368065731541719,16,RandomizedSearchCV
0.4715087890625,0.05043402292209035,0.012608766555786133,0.0018469353598445344,50,2,2,,True,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",0.98571793502241,0.9841620027402986,0.9850406013175108,0.9808640252976191,0.9859095982142857,0.9843388325184248,0.001842132570004562,8,RandomizedSearchCV
0.3142979621887207,0.10496925919783194,0.015528392791748048,0.01279016982658988,50,10,2,5,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 5, 'bootstrap': True}",0.9733556272884204,0.9709598012122338,0.9751592701826093,0.9722997271825397,0.9771127852182538,0.9737774422168114,0.00216030700833634,19,RandomizedSearchCV
2.1189080715179442,0.06814524926723785,0.035834884643554686,0.0018039901012472125,200,10,1,,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.9891007330685927,0.9879860353142441,0.9868365032550722,0.9830574156746033,0.9861498635912699,0.9866261101807565,0.002048404810756902,1,RandomizedSearchCV
20.54148373603821,1.5358268870775444,0.3086673736572266,0.06973374845845122,2000,2,1,10,False,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.985090917535589,0.9833801661209293,0.9842819875680235,0.9808562748015874,0.984530009920635,0.9836278711893529,0.0014916656110641228,9,RandomizedSearchCV
0.4937003135681152,0.01947106360426699,0.01321239471435547,0.003421506983508487,50,2,4,,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",0.9855785978031165,0.9854315196271956,0.9851721975801768,0.9811352926587302,0.9852973090277778,0.9845229833393994,0.0016992508721348249,6,RandomizedSearchCV
9.326627731323242,1.2893567999876538,0.30179543495178224,0.21284776027455168,1000,5,4,20,True,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.9843323037861019,0.9829698954196759,0.984583884876493,0.9798642113095238,0.9835689484126985,0.9830638487608987,0.0016983003652175314,12,RandomizedSearchCV
3.4145814418792724,1.0513156820352259,0.10336222648620605,0.09594875356675707,300,10,2,,True,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",0.9865849221646812,0.9843013399595921,0.9854818358452737,0.9804842509920635,0.9848710317460317,0.9843446761415284,0.0020733376482257823,7,RandomizedSearchCV
11.693883228302003,1.5308067337722753,0.32662243843078614,0.12761476846581,1000,2,4,20,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.9843323037861019,0.9829698954196759,0.984583884876493,0.9798642113095238,0.9835689484126985,0.9830638487608987,0.0016983003652175314,12,RandomizedSearchCV
3.379289484024048,0.9604478490400888,0.07700743675231933,0.024023393097072993,300,5,4,20,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.9845645324849245,0.9826370342846968,0.9847851497488059,0.979616195436508,0.9836774553571429,0.9830560734624155,0.0018793415629643152,14,RandomizedSearchCV
11.306272745132446,2.8981331589731956,0.24872117042541503,0.04766439308416745,1000,10,1,10,True,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9831324555088518,0.9806708313013323,0.98318277172693,0.9791976686507936,0.9830574156746031,0.9818482285725022,0.0016312026198905824,15,RandomizedSearchCV
0.977210807800293,0.12508653983690157,0.023519325256347656,0.011270134131813297,100,2,4,,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",0.9838988102149663,0.9837207682125356,0.9849399688813544,0.9796316964285714,0.9835146949404762,0.9831411877355809,0.0018221721009285155,11,RandomizedSearchCV
16.786631870269776,1.7571849694368649,0.22987666130065917,0.05196217877360675,1000,5,1,20,False,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.9880169991407539,0.9877847704419312,0.9859075884597819,0.9835960751488095,0.9864676339285714,0.9863546134239696,0.0015894032676438037,3,RandomizedSearchCV
