mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__l1_ratio,param_model__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score,search_type
0.05923137664794922,0.0037627986844070804,0.01880183219909668,0.000748367529297465,0.1,0.5,elasticnet,"OrderedDict({'model__C': 0.1, 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet'})",0.9152520068430057,0.9227452528583482,0.9192037652013035,0.8980732266865079,0.9232468377976191,0.9157042178773569,0.0092711430312449,55,0.9186054336144381,0.9175091738233785,0.9182300088107432,0.9170174152287063,0.9188634730278108,0.9180451009010154,0.0006872048160979545,54,BayesSearchCV
0.10905780792236328,0.005624311277728496,0.019103860855102538,0.0009981477982068119,1.0,0.2,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.9456275206490017,0.951549352468978,0.9475356664576609,0.9450102306547619,0.9608754960317459,0.9501196532524296,0.005842852661278521,39,0.955255221091564,0.9548529283618794,0.953887135346572,0.9539726902499401,0.9519008660428449,0.9539737682185601,0.0011592647557776862,42,BayesSearchCV
0.0570122241973877,0.0044748785476830845,0.017615318298339844,0.0008047859591994208,0.1,0.5,elasticnet,"OrderedDict({'model__C': 0.1, 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet'})",0.9152520068430057,0.9227452528583482,0.9192037652013035,0.8980732266865079,0.9232468377976191,0.9157042178773569,0.0092711430312449,55,0.9186049495076634,0.9175077215030547,0.9182290405971942,0.9170154793966979,0.9188639569858128,0.9180442295980846,0.0006879945967036888,57,BayesSearchCV
0.11683092117309571,0.006562354711487998,0.018892621994018553,0.0005504658547459573,1.0,0.2,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.9456275206490017,0.951549352468978,0.9475356664576609,0.9450102306547619,0.9608754960317459,0.9501196532524296,0.005842852661278521,39,0.9552542528780148,0.9548509919347811,0.9538885876668959,0.9539736581659444,0.951897962294832,0.9539730905880937,0.001159774640778287,44,BayesSearchCV
0.3129005432128906,0.025303118108880925,0.019803857803344725,0.000780699350645241,10.0,0.8,elasticnet,"OrderedDict({'model__C': 10, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9676428012973843,0.9680143672155005,0.9709288373857241,0.9678276909722223,0.9801509796626984,0.9709129353067059,0.0047740113619709834,1,0.9760650349040985,0.9763458168333609,0.9743900254640163,0.9754076741220397,0.9735497593518834,0.9751516621350798,0.0010461338673037792,6,BayesSearchCV
0.05983214378356934,0.007521069605481872,0.01860213279724121,0.0004893958187818161,0.1,0.2,elasticnet,"OrderedDict({'model__C': 0.1, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.9204074839568673,0.9260816051647663,0.9226871956836427,0.9041186135912698,0.9292224702380952,0.9205034737269282,0.008722132168051835,47,0.9231996069052991,0.9224366546285448,0.9230190350783768,0.9213868300508882,0.9229175892116083,0.9225919431749434,0.0006533177203744666,48,BayesSearchCV
0.3253481864929199,0.02392335779998085,0.02061805725097656,0.0017761685127570734,10.0,0.2,elasticnet,"OrderedDict({'model__C': 10, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.9640742202921437,0.9648947616946502,0.9669112808960931,0.9649987599206349,0.9776475694444444,0.9677053184495932,0.005057438336815473,19,0.9732509222234057,0.9728539546682416,0.9713406368908726,0.9726297551898446,0.9704354896082119,0.9721021517161154,0.0010508010462235767,17,BayesSearchCV
0.21922073364257813,0.014793516620924502,0.01987934112548828,0.0005530775183997493,1.0,0.8,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9544909159873978,0.9577034129877772,0.9584194514758134,0.9562562003968254,0.9690755208333333,0.9591891003362294,0.0051228073307788705,24,0.9646730342844417,0.964229592478917,0.9635450654996467,0.9633014646988934,0.9610471883249971,0.9633592690573792,0.00125435408914609,24,BayesSearchCV
0.11650609970092773,0.009837736817493425,0.018216371536254883,0.0011688534390200413,1.0,0.2,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.2, 'model__penalty': 'elasticnet'})",0.9456275206490017,0.951549352468978,0.9475356664576609,0.9450102306547619,0.9608754960317459,0.9501196532524296,0.005842852661278521,39,0.9552576416254369,0.9548509919347811,0.953888587666896,0.9539722062919379,0.9519008660428449,0.9539740587123793,0.0011594855365492317,39,BayesSearchCV
0.23714723587036132,0.02739832471424496,0.02015085220336914,0.003010562789570797,1.0,0.8,elasticnet,"OrderedDict({'model__C': 1, 'model__l1_ratio': 0.8, 'model__penalty': 'elasticnet'})",0.9544909159873978,0.9577034129877772,0.9584194514758134,0.9562562003968254,0.9690755208333333,0.9591891003362294,0.0051228073307788705,24,0.964674002497991,0.9642281401585935,0.963544581392872,0.9633004967828892,0.9610467043669951,0.9633587850398682,0.0012545286069411963,26,BayesSearchCV
